path,id,breed
Dataset_1/low-resolution/201-n000024-schipperke,n110376.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110366.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110523.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110533.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110392.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110382.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110406.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110416.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110349.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110359.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110464.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110474.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110442.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110452.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110420.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110548.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110430.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110499.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110489.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110350.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110505.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110515.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110488.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110498.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110431.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110421.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110514.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110504.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110351.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110491.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110481.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110428.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110438.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110540.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110532.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110522.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110367.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110377.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110417.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110407.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110383.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110393.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110475.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110465.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110358.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110348.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110402.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110412.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110396.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110386.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110460.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110518.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110470.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110508.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110484.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110494.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110545.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110527.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110537.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110372.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110362.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110479.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110501.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110469.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110511.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110354.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110446.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110456.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110424.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110434.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110355.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110510.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110468.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110500.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110478.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110457.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110447.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110435.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110425.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110387.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110397.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110413.jpg,schipperke
Dataset_1/low-resolution/201-n000024-schipperke,n110403.jpg,schipperke
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129115.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129105.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128974.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128964.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128916.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128906.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129052.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129042.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129030.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129020.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128990.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128980.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128929.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128939.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129089.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128877.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129016.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129006.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129074.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129064.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129094.jpeg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129029.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129039.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128989.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128999.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128930.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128920.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129090.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129080.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128952.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128942.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128893.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128883.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129007.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129017.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129065.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129075.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128921.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128931.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129081.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129091.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129038.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129028.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128998.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128988.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128882.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128892.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128943.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128953.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128965.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128975.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129104.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129114.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128907.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128917.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129043.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129053.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128938.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128928.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129088.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129021.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129031.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128981.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128991.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129077.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129067.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129015.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129005.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129048.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129120.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129058.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128890.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128880.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128951.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128941.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129083.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128933.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128923.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128915.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128905.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128977.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128967.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129116.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129106.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128993.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128983.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129033.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129023.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129051.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129041.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128889.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128899.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128948.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128958.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128904.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128914.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129099.jpeg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129098.jpeg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129107.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129117.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128966.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128976.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128982.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128992.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129022.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129032.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128959.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128949.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129040.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129050.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128898.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128888.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129066.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129076.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129004.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129014.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129093.jpeg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129092.jpeg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128940.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128950.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129059.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129121.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129049.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128881.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128891.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129082.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128922.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128932.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128955.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128945.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128894.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128884.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128937.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128927.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129097.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129087.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129073.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129063.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128908.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128918.jpg,australian_shepherd
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136326.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136327.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136126.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136136.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136144.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136154.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136222.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136232.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136267.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136266.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136095.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136119.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136109.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136318.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136319.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136351.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136350.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136282.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136292.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136365.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136364.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136186.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136196.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136259.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136331.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136204.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136214.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136162.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136172.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136100.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136110.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136288.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136289.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136312.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136313.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136270.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136271.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136293.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136283.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136330.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136258.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136239.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136197.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136187.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136215.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136205.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136173.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136163.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136346.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136347.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136111.jpg,shetland_sheepdog
