path,id,breed
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129102.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128973.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128963.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129026.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129036.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128986.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128996.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129044.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129054.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129019.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n129009.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128878.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128900.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128910.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128962.jpg,australian_shepherd
Dataset_1/low-resolution/245-n000098-Australian_Shepherd,n128972.jpg,australian_shepherd
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136165.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136175.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136307.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136181.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136191.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136336.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136138.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136128.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136285.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136295.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136300.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136310.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136143.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136153.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136225.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136235.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136345.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136344.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136092.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136198.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136188.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136247.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136257.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136121.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136131.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136301.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136250.jpeg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136093.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136152.jpg,shetland_sheepdog
Dataset_1/low-resolution/274-n000110-Shetland_sheepdog,n136142.jpg,shetland_sheepdog
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119701.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119679.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119625.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119635.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119647.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119657.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119786.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119598.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119588.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119762.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119772.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119678.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119700.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119668.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119710.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119726.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119736.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119581.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119591.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119685.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119695.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119744.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119754.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119661.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119719.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119671.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119709.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119565.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119575.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/225-n000062-black_and_tan_coonhound,n119603.jpg,black_and_tan_coonhound
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123422.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123591.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123581.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123450.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123528.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123440.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123538.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123575.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123565.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123613.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123603.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123517.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123507.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123588.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123598.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123449.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123531.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123459.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123521.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123635.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123625.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123553.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123543.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123492.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123482.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123476.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123466.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123414.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123583.jpg,gordon_setter
Dataset_1/low-resolution/228-n000085-Gordon_setter,n123593.jpg,gordon_setter
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154619.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154761.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154836.jpeg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154837.jpeg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154654.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154644.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154532.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154522.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154841.jpeg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154840.jpeg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154808.jpeg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154809.jpeg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154764.jpeg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154765.jpeg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154550.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154540.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154636.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154626.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154610.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154600.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154778.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154576.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154566.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154750.jpeg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154514.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154504.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154672.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154662.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154686.jpg,shih_tzu
Dataset_1/low-resolution/361-n000123-Shih_Tzu,n154498.jpg,shih_tzu
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117699.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117793.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117783.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117652.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117642.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117802.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117777.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117767.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117715.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117705.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117594.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117584.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117733.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117723.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117629.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117751.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117639.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117741.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117690.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117680.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117674.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117664.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117616.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117606.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117781.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117791.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117640.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117738.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117650.jpg,scottish_deerhound
Dataset_1/low-resolution/224-n000056-Scottish_deerhound,n117728.jpg,scottish_deerhound
Dataset_1/low-resolution/205-n000029-Pembroke,n111542.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111530.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111448.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111520.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111458.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111415.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111405.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111381.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111391.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111477.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111467.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111498.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111488.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111559.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111421.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111549.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111431.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111443.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111453.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111582.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111566.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111576.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111504.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111514.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111522.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111532.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111481.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111491.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111540.jpg,pembroke
Dataset_1/low-resolution/205-n000029-Pembroke,n111438.jpg,pembroke
Dataset_1/low-resolution/217-n000050-bluetick,n116626.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116654.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116644.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116532.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116522.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116514.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116504.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116672.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116662.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116610.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116600.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116576.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116566.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116592.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116582.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116696.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116686.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116549.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116559.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116679.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116669.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116711.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116520.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116530.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116646.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116656.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116599.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116589.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116624.jpg,bluetick
Dataset_1/low-resolution/217-n000050-bluetick,n116634.jpg,bluetick
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111660.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111718.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111612.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111602.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111634.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111624.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111656.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111646.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111589.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111599.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111773.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111763.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111669.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111711.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111679.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111701.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111686.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111696.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111747.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111757.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111725.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111735.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111592.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111600.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111778.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111610.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111768.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111662.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111672.jpg,tibetan_mastiff
Dataset_1/low-resolution/205-n000030-Tibetan_mastiff,n111644.jpg,tibetan_mastiff
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112400.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112410.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112394.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112384.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112273.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112263.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112369.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112211.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112379.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112334.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112324.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112409.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112297.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112287.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112356.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112346.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112300.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112278.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112310.jpg,scotch_terrier
Dataset_1/low-resolution/206-n000037-Scotch_terrier,n112268.jpg,scotch_terrier
